#FrontFace-done
0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.25
-0.5,0.5,0.5,0.0,0.5,1.0,0.25,0.25
0.5,-0.5,0.5,0.0,0.5,1.0,0.5,0.0
-0.5,0.5,0.5,0.0,0.5,1.0,0.25,0.25
-0.5,-0.5,0.5,0.0,0.5,1.0,0.25,0.0
0.5,-0.5,0.5,0.0,0.5,1.0,0.5,0.0
#BackFace-doine
0.5,0.5,-0.5,0.0,0.5,1.0,0.5,0.5
0.5,-0.5,-0.5,0.0,0.5,1.0,0.5,0.75
-0.5,0.5,-0.5,0.0,0.5,1.0,0.25,0.5
-0.5,0.5,-0.5,0.0,0.5,1.0,0.25,0.5
0.5,-0.5,-0.5,0.0,0.5,1.0,0.5,0.75
-0.5,-0.5,-0.5,0.0,0.5,1.0,0.25,0.75
#LeftSide
-0.5,0.5,0.5,0.0,0.5,1.0,0.25,0.25
-0.5,0.5,-0.5,0.0,0.5,1.0,0.25,0.5
-0.5,-0.5,0.5,0.0,0.5,1.0,0.0,0.25
-0.5,0.5,-0.5,0.0,0.5,1.0,0.25,0.5                                                                                                                                                                                                                                                       
-0.5,-0.5,-0.5,0.0,0.5,1.0,0.0,0.5
-0.5,-0.5,0.5,0.0,0.5,1.0,0.0,0.25
#RightSide
0.5,0.5,-0.5,0.0,0.5,1.0,0.5,0.5
0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.25
0.5,-0.5,-0.5,0.0,0.5,1.0,0.75,0.5
0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.25
0.5,-0.5,0.5,0.0,0.5,1.0,0.75,0.25
0.5,-0.5,-0.5,0.0,0.5,1.0,0.75,0.5
#TopSide
0.5,0.5,-0.5,0.0,0.5,1.0,0.5,0.5
-0.5,0.5,-0.5,0.0,0.5,1.0,0.25,0.5
0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.25
-0.5,0.5,-0.5,0.0,0.5,1.0,0.25,0.5
-0.5,0.5,0.5,0.0,0.5,1.0,0.25,0.25
0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.25
#BottomSide
-0.5,-0.5,-0.5,0.0,0.5,1.0,1.0,0.5
0.5,-0.5,-0.5,0.0,0.5,1.0,0.75,0.5
0.5,-0.5,0.5,0.0,0.5,1.0,0.75,0.25
-0.5,-0.5,0.5,0.0,0.5,1.0,1.0,0.25
-0.5,-0.5,-0.5,0.0,0.5,1.0,1.0,0.75                                                                                                                            
0.5,-0.5,0.5,0.0,0.5,1.0,0.75,0.25
