#FrontFace
0.5,0.5,0.5,0.0,0.5,1.0,1.0,1.0
-0.5,0.5,0.5,0.0,0.5,1.0,0.0,1.0
0.5,-0.5,0.5,0.0,0.5,1.0,1.0,0.0
-0.5,0.5,0.5,0.0,0.5,1.0,0.0,1.0
-0.5,-0.5,0.5,0.0,0.5,1.0,0.0,0.0
0.5,-0.5,0.5,0.0,0.5,1.0,1.0,0.0
#BackFace
0.5,0.5,-0.5,0.0,0.5,1.0,0.0,1.0
0.5,-0.5,-0.5,0.0,0.5,1.0,0.0,0.0
-0.5,0.5,-0.5,0.0,0.5,1.0,1.0,1.0
-0.5,0.5,-0.5,0.0,0.5,1.0,1.0,1.0
0.5,-0.5,-0.5,0.0,0.5,1.0,0.0,0.0
-0.5,-0.5,-0.5,0.0,0.5,1.0,1.0,0.0
#LeftSide
-0.5,0.5,0.5,0.0,0.5,1.0,0.0,1.0
-0.5,0.5,-0.5,0.0,0.5,1.0,1.0,1.0
-0.5,-0.5,0.5,0.0,0.5,1.0,0.0,0.0
-0.5,0.5,-0.5,0.0,0.5,1.0,1.0,1.0                                                                                                                                                                                                                                                       
-0.5,-0.5,-0.5,0.0,0.5,1.0,1.0,0.0
-0.5,-0.5,0.5,0.0,0.5,1.0,0.0,0.0
#RightSide
0.5,0.5,-0.5,0.0,0.5,1.0,0.0,1.0
0.5,0.5,0.5,0.0,0.5,1.0,1.0,1.0
0.5,-0.5,-0.5,0.0,0.5,1.0,0.0,0.0
0.5,0.5,0.5,0.0,0.5,1.0,1.0,1.0
0.5,-0.5,0.5,0.0,0.5,1.0,1.0,0.0
0.5,-0.5,-0.5,0.0,0.5,1.0,0.0,0.0
#TopSide
0.5,0.5,-0.5,0.0,0.5,1.0,1.0,1.0
-0.5,0.5,-0.5,0.0,0.5,1.0,0.0,1.0
0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.0
-0.5,0.5,-0.5,0.0,0.5,1.0,0.0,1.0
-0.5,0.5,0.5,0.0,0.5,1.0,0.0,0.0
0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.0
#BottomSide
-0.5,-0.5,-0.5,0.0,0.5,1.0,0.0,1.0
0.5,-0.5,-0.5,0.0,0.5,1.0,1.0,1.0
0.5,-0.5,0.5,0.0,0.5,1.0,1.0,0.0
-0.5,-0.5,0.5,0.0,0.5,1.0,0.0,0.0
-0.5,-0.5,-0.5,0.0,0.5,1.0,0.0,1.0                                                                                                                            
0.5,-0.5,0.5,0.0,0.5,1.0,1.0,0.0
