# Pyramid cap for cactus arms
## Front
-0.5, 0.0, -0.5, 0.13,0.85,0.32,0.0,0.0
0.5, 0.0, -0.5, 0.13,0.85,0.32,0.0,0.0
0.0, 1.0, 0.0, 0.13,0.85,0.32,0.0,0.0
## Right
0.5, 0.0, -0.5, 0.13,0.85,0.32,0.0,0.0
0.5, 0.0, 0.5, 0.13,0.85,0.32,0.0,0.0
0.0, 1.0, 0.0, 0.13,0.85,0.32,0.0,0.0
## Back
0.5, 0.0, 0.5, 0.13,0.85,0.32,0.0,0.0
-0.5, 0.0, 0.5, 0.13,0.85,0.32,0.0,0.0
0.0, 1.0, 0.0, 0.13,0.85,0.32,0.0,0.0
## Right
-0.5, 0.0, 0.5, 0.13,0.85,0.32,0.0,0.0
-0.5, 0.0, -0.5, 0.13,0.85,0.32,0.0,0.0
0.0, 1.0, 0.0, 0.13,0.85,0.32,0.0,0.0
