# Lower
## Front
-0.5,0.0,-0.5,0.2,0.66,0.32,0.0,0.0
0.5,0.0,-0.5,0.2,0.66,0.32,0.0,0.0
0.0,1.0,-0.6,0.2,0.66,0.32,0.0,0.0
## Right
0.5,0.0,-0.5,0.2,0.66,0.32,0.0,0.0
0.5,0.0,0.5,0.2,0.66,0.32,0.0,0.0
0.6,1.0,0.0,0.2,0.66,0.32,0.0,0.0
## Back
0.5,0.0,0.5,0.2,0.66,0.32,0.0,0.0
-0.5,0.0,0.5,0.2,0.66,0.32,0.0,0.0
0.0,1.0,0.6,0.2,0.66,0.32,0.0,0.0
## Left
-0.5,0.0,0.5,0.2,0.66,0.32,0.0,0.0
-0.5,0.0,-0.5,0.2,0.66,0.32,0.0,0.0
-0.6,1.0,0.0,0.2,0.66,0.32,0.0,0.0

# Base upper
## Front Right
0.5,0.0,-0.5,0.13,0.85,0.32,0.0,0.0
0.6,1.0,0.0,0.13,0.85,0.32,0.0,0.0
0.0,1.0,-0.6,0.13,0.85,0.32,0.0,0.0
## Right Back
0.5,0.0,0.5,0.13,0.85,0.32,0.0,0.0
0.0,1.0,0.6,0.13,0.85,0.32,0.0,0.0
0.6,1.0,0.0,0.13,0.85,0.32,0.0,0.0
## Back Left
-0.5,0.0,0.5,0.13,0.85,0.32,0.0,0.0
-0.6,1.0,0.0,0.13,0.85,0.32,0.0,0.0
0.0,1.0,0.6,0.13,0.85,0.32,0.0,0.0
## Left Front
-0.5,0.0,-0.5,0.13,0.85,0.32,0.0,0.0
0.0,1.0,-0.6,0.13,0.85,0.32,0.0,0.0
-0.6,1.0,0.0,0.13,0.85,0.32,0.0,0.0

# Upper
## Front
0.5,2.0,-0.5,0.2,0.66,0.32,0.0,0.0
-0.5,2.0,-0.5,0.2,0.66,0.32,0.0,0.0
0.0,1.0,-0.6,0.2,0.66,0.32,0.0,0.0
## Front-right
0.6,1.0,0.0,0.13,0.85,0.32,0.0,0.0
0.5,2.0,-0.5,0.13,0.85,0.32,0.0,0.0
0.0,1.0,-0.6,0.13,0.85,0.32,0.0,0.0
## Right
0.5,2.0,0.5,0.2,0.66,0.32,0.0,0.0
0.5,2.0,-0.5,0.2,0.66,0.32,0.0,0.0
0.6,1.0,0.0,0.2,0.66,0.32,0.0,0.0
## Right Back
0.0,1.0,0.6,0.13,0.85,0.32,0.0,0.0
0.5,2.0,0.5,0.13,0.85,0.32,0.0,0.0
0.6,1.0,0.0,0.13,0.85,0.32,0.0,0.0
## Back
-0.5,2.0,0.5,0.2,0.66,0.32,0.0,0.0
0.5,2.0,0.5,0.2,0.66,0.32,0.0,0.0
0.0,1.0,0.6,0.2,0.66,0.32,0.0,0.0
## Back Left
-0.6,1.0,0.0,0.13,0.85,0.32,0.0,0.0
-0.5,2.0,0.5,0.13,0.85,0.32,0.0,0.0
0.0,1.0,0.6,0.13,0.85,0.32,0.0,0.0
## Left
-0.5,2.0,-0.5,0.2,0.66,0.32,0.0,0.0
-0.5,2.0,0.5,0.2,0.66,0.32,0.0,0.0
-0.6,1.0,0.0,0.2,0.66,0.32,0.0,0.0
## Left Front
0.0,1.0,-0.6,0.13,0.85,0.32,0.0,0.0
-0.5,2.0,-0.5,0.13,0.85,0.32,0.0,0.0
-0.6,1.0,0.0,0.13,0.85,0.32,0.0,0.0
